date,order_id,account_name,region,channel,category,product_id,units,unit_price,unit_cost,revenue,cost
2026-04-11,SO118520,Sterling Industries,West,Partner,Halcyon,HAL-825,2,3839.97,2600.0,7679.94,5200.0
2026-04-11,SO118521,Orbit Retail,West,Partner,Halcyon,HAL-322,3,3895.76,2600.0,11687.28,7800.0
2026-04-11,SO118522,Acme Corp,West,Online,Halcyon,HAL-372,2,3866.22,2600.0,7732.44,5200.0
2026-04-11,SO118523,Sterling Industries,West,Online,Halcyon,HAL-207,1,3862.71,2600.0,3862.71,2600.0
2026-04-11,SO118524,Vayu Logistics,West,Online,Halcyon,HAL-270,2,3885.92,2600.0,7771.84,5200.0
2026-04-12,SO118525,Meridian Group,North,Direct,Aurora,AUR-839,7,2438.74,1500.0,17071.18,10500.0
2026-04-12,SO118526,Kalpana Traders,North,Direct,Aurora,AUR-495,5,2382.43,1500.0,11912.15,7500.0
2026-04-12,SO118527,Meridian Group,North,Partner,Aurora,AUR-774,5,2373.04,1500.0,11865.2,7500.0
2026-04-12,SO118528,Kalpana Traders,North,Partner,Aurora,AUR-781,2,2377.53,1500.0,4755.06,3000.0
2026-04-12,SO118529,Meridian Group,North,Online,Aurora,AUR-964,3,2408.07,1500.0,7224.21,4500.0
2026-04-12,SO118530,Kalpana Traders,North,Online,Aurora,AUR-789,1,2392.7,1500.0,2392.7,1500.0
2026-04-12,SO118531,Meridian Group,North,Direct,Vertex,VER-290,7,1182.64,790.0,8278.48,5530.0
2026-04-12,SO118532,Kalpana Traders,North,Direct,Vertex,VER-515,8,1133.84,790.0,9070.72,6320.0
2026-04-12,SO118533,Meridian Group,North,Partner,Vertex,VER-360,3,1137.76,790.0,3413.28,2370.0
2026-04-12,SO118534,Kalpana Traders,North,Partner,Vertex,VER-126,5,1138.92,790.0,5694.6,3950.0
2026-04-12,SO118535,Meridian Group,North,Online,Vertex,VER-304,3,1157.99,790.0,3473.97,2370.0
2026-04-12,SO118536,Kalpana Traders,North,Online,Vertex,VER-399,2,1124.37,790.0,2248.74,1580.0
2026-04-12,SO118537,Meridian Group,North,Direct,Halcyon,HAL-671,4,3904.36,2600.0,15617.44,10400.0
2026-04-12,SO118538,Kalpana Traders,North,Direct,Halcyon,HAL-615,5,3930.65,2600.0,19653.25,13000.0
2026-04-12,SO118539,Meridian Group,North,Partner,Halcyon,HAL-151,2,3919.45,2600.0,7838.9,5200.0
2026-04-12,SO118540,Kalpana Traders,North,Partner,Halcyon,HAL-705,3,3927.94,2600.0,11783.82,7800.0
2026-04-12,SO118541,Deccan Supply,South,Direct,Aurora,AUR-870,7,2394.86,1500.0,16764.02,10500.0
2026-04-12,SO118542,Bluewater Co,South,Direct,Aurora,AUR-320,2,2378.88,1500.0,4757.76,3000.0
2026-04-12,SO118543,Deccan Supply,South,Partner,Aurora,AUR-369,3,2404.06,1500.0,7212.18,4500.0
2026-04-12,SO118544,Bluewater Co,South,Partner,Aurora,AUR-362,6,2393.76,1500.0,14362.56,9000.0
2026-04-12,SO118545,Deccan Supply,South,Online,Aurora,AUR-797,2,2369.3,1500.0,4738.6,3000.0
2026-04-12,SO118546,Bluewater Co,South,Online,Aurora,AUR-748,1,2411.93,1500.0,2411.93,1500.0
2026-04-12,SO118547,Deccan Supply,South,Direct,Vertex,VER-928,10,1169.15,790.0,11691.5,7900.0
2026-04-12,SO118548,Bluewater Co,South,Direct,Vertex,VER-950,4,1137.2,790.0,4548.8,3160.0
2026-04-12,SO118549,Deccan Supply,South,Partner,Vertex,VER-195,4,1159.15,790.0,4636.6,3160.0
2026-04-12,SO118550,Bluewater Co,South,Partner,Vertex,VER-783,9,1145.77,790.0,10311.93,7110.0
2026-04-12,SO118551,Deccan Supply,South,Online,Vertex,VER-249,5,1147.8,790.0,5739.0,3950.0
2026-04-12,SO118552,Bluewater Co,South,Online,Vertex,VER-465,1,1145.32,790.0,1145.32,790.0
2026-04-12,SO118553,Deccan Supply,South,Direct,Halcyon,HAL-622,3,3953.17,2600.0,11859.51,7800.0
2026-04-12,SO118554,Bluewater Co,South,Direct,Halcyon,HAL-418,4,3914.66,2600.0,15658.64,10400.0
2026-04-12,SO118555,Deccan Supply,South,Partner,Halcyon,HAL-690,2,3955.05,2600.0,7910.1,5200.0
2026-04-12,SO118556,Bluewater Co,South,Partner,Halcyon,HAL-245,1,3913.27,2600.0,3913.27,2600.0
2026-04-12,SO118557,Ganges Distributors,East,Direct,Aurora,AUR-103,4,2416.01,1500.0,9664.04,6000.0
2026-04-12,SO118558,Ironwood Ltd,East,Direct,Aurora,AUR-303,4,2394.31,1500.0,9577.24,6000.0
2026-04-12,SO118559,Ganges Distributors,East,Partner,Aurora,AUR-190,4,2456.67,1500.0,9826.68,6000.0
2026-04-12,SO118560,Ironwood Ltd,East,Partner,Aurora,AUR-730,3,2430.17,1500.0,7290.51,4500.0
2026-04-12,SO118561,Ganges Distributors,East,Online,Aurora,AUR-680,4,2370.18,1500.0,9480.72,6000.0
2026-04-12,SO118562,Ganges Distributors,East,Direct,Vertex,VER-821,5,1147.88,790.0,5739.4,3950.0
2026-04-12,SO118563,Ironwood Ltd,East,Direct,Vertex,VER-587,3,1162.01,790.0,3486.03,2370.0
2026-04-12,SO118564,Ganges Distributors,East,Partner,Vertex,VER-627,7,1158.84,790.0,8111.88,5530.0
2026-04-12,SO118565,Ironwood Ltd,East,Partner,Vertex,VER-411,1,1148.03,790.0,1148.03,790.0
2026-04-12,SO118566,Ganges Distributors,East,Online,Vertex,VER-327,3,1171.89,790.0,3515.67,2370.0
2026-04-12,SO118567,Ironwood Ltd,East,Online,Vertex,VER-281,1,1167.04,790.0,1167.04,790.0
2026-04-12,SO118568,Ganges Distributors,East,Direct,Halcyon,HAL-100,2,3867.99,2600.0,7735.98,5200.0
2026-04-12,SO118569,Ganges Distributors,East,Partner,Halcyon,HAL-480,2,3912.45,2600.0,7824.9,5200.0
2026-04-12,SO118570,Ironwood Ltd,East,Partner,Halcyon,HAL-331,1,3799.34,2600.0,3799.34,2600.0
2026-04-12,SO118571,Ganges Distributors,East,Online,Halcyon,HAL-764,1,3921.55,2600.0,3921.55,2600.0
2026-04-12,SO118572,Acme Corp,West,Direct,Aurora,AUR-728,3,2366.33,1500.0,7098.99,4500.0
2026-04-12,SO118573,Sterling Industries,West,Direct,Aurora,AUR-883,5,2414.5,1500.0,12072.5,7500.0
2026-04-12,SO118574,Vayu Logistics,West,Direct,Aurora,AUR-355,5,2453.12,1500.0,12265.6,7500.0
2026-04-12,SO118575,Orbit Retail,West,Direct,Aurora,AUR-941,5,2392.4,1500.0,11962.0,7500.0
2026-04-12,SO118576,Acme Corp,West,Partner,Aurora,AUR-757,1,2427.23,1500.0,2427.23,1500.0
2026-04-12,SO118577,Sterling Industries,West,Partner,Aurora,AUR-281,4,2385.25,1500.0,9541.0,6000.0
2026-04-12,SO118578,Vayu Logistics,West,Partner,Aurora,AUR-649,5,2403.7,1500.0,12018.5,7500.0
2026-04-12,SO118579,Orbit Retail,West,Partner,Aurora,AUR-391,4,2362.73,1500.0,9450.92,6000.0
2026-04-12,SO118580,Acme Corp,West,Online,Aurora,AUR-360,1,2410.44,1500.0,2410.44,1500.0
2026-04-12,SO118581,Vayu Logistics,West,Online,Aurora,AUR-512,3,2403.8,1500.0,7211.4,4500.0
2026-04-12,SO118582,Orbit Retail,West,Online,Aurora,AUR-537,1,2407.47,1500.0,2407.47,1500.0
2026-04-12,SO118583,Acme Corp,West,Direct,Vertex,VER-476,2,1159.67,790.0,2319.34,1580.0
2026-04-12,SO118584,Sterling Industries,West,Direct,Vertex,VER-505,10,1144.19,790.0,11441.9,7900.0
2026-04-12,SO118585,Vayu Logistics,West,Direct,Vertex,VER-445,6,1152.87,790.0,6917.22,4740.0
2026-04-12,SO118586,Orbit Retail,West,Direct,Vertex,VER-613,5,1176.95,790.0,5884.75,3950.0
2026-04-12,SO118587,Acme Corp,West,Partner,Vertex,VER-377,8,1136.99,790.0,9095.92,6320.0
2026-04-12,SO118588,Sterling Industries,West,Partner,Vertex,VER-714,2,1145.76,790.0,2291.52,1580.0
2026-04-12,SO118589,Vayu Logistics,West,Partner,Vertex,VER-355,5,1145.45,790.0,5727.25,3950.0
2026-04-12,SO118590,Orbit Retail,West,Partner,Vertex,VER-958,5,1154.34,790.0,5771.7,3950.0
2026-04-12,SO118591,Acme Corp,West,Online,Vertex,VER-626,2,1144.52,790.0,2289.04,1580.0
2026-04-12,SO118592,Sterling Industries,West,Online,Vertex,VER-120,2,1151.03,790.0,2302.06,1580.0
2026-04-12,SO118593,Vayu Logistics,West,Online,Vertex,VER-887,2,1153.51,790.0,2307.02,1580.0
2026-04-12,SO118594,Orbit Retail,West,Online,Vertex,VER-659,3,1140.42,790.0,3421.26,2370.0
2026-04-12,SO118595,Acme Corp,West,Direct,Halcyon,HAL-172,1,3843.33,2600.0,3843.33,2600.0
2026-04-12,SO118596,Sterling Industries,West,Direct,Halcyon,HAL-469,4,3934.32,2600.0,15737.28,10400.0
2026-04-12,SO118597,Vayu Logistics,West,Direct,Halcyon,HAL-394,2,3867.09,2600.0,7734.18,5200.0
2026-04-12,SO118598,Orbit Retail,West,Direct,Halcyon,HAL-769,3,3919.51,2600.0,11758.53,7800.0
2026-04-12,SO118599,Acme Corp,West,Partner,Halcyon,HAL-117,3,3947.51,2600.0,11842.53,7800.0
2026-04-12,SO118600,Sterling Industries,West,Partner,Halcyon,HAL-889,1,3987.69,2600.0,3987.69,2600.0
2026-04-12,SO118601,Vayu Logistics,West,Partner,Halcyon,HAL-400,2,3885.29,2600.0,7770.58,5200.0
2026-04-12,SO118602,Orbit Retail,West,Partner,Halcyon,HAL-759,1,3867.43,2600.0,3867.43,2600.0
2026-04-12,SO118603,Sterling Industries,West,Online,Halcyon,HAL-987,2,3885.09,2600.0,7770.18,5200.0
2026-04-12,SO118604,Vayu Logistics,West,Online,Halcyon,HAL-680,1,3842.31,2600.0,3842.31,2600.0
2026-04-12,SO118605,Orbit Retail,West,Online,Halcyon,HAL-725,1,3878.07,2600.0,3878.07,2600.0
2026-04-13,SO118606,Meridian Group,North,Direct,Aurora,AUR-190,19,2432.39,1500.0,46215.41,28500.0
2026-04-13,SO118607,Kalpana Traders,North,Direct,Aurora,AUR-837,11,2416.86,1500.0,26585.46,16500.0
2026-04-13,SO118608,Meridian Group,North,Partner,Aurora,AUR-706,7,2356.89,1500.0,16498.23,10500.0
2026-04-13,SO118609,Kalpana Traders,North,Partner,Aurora,AUR-408,7,2373.98,1500.0,16617.86,10500.0
2026-04-13,SO118610,Meridian Group,North,Online,Aurora,AUR-484,1,2433.63,1500.0,2433.63,1500.0
2026-04-13,SO118611,Kalpana Traders,North,Online,Aurora,AUR-781,3,2417.46,1500.0,7252.38,4500.0
2026-04-13,SO118612,Meridian Group,North,Direct,Vertex,VER-138,12,1165.85,790.0,13990.2,9480.0
2026-04-13,SO118613,Kalpana Traders,North,Direct,Vertex,VER-489,9,1160.76,790.0,10446.84,7110.0
2026-04-13,SO118614,Meridian Group,North,Partner,Vertex,VER-156,16,1134.67,790.0,18154.72,12640.0
2026-04-13,SO118615,Kalpana Traders,North,Partner,Vertex,VER-984,13,1180.73,790.0,15349.49,10270.0
2026-04-13,SO118616,Meridian Group,North,Online,Vertex,VER-328,7,1152.71,790.0,8068.97,5530.0
2026-04-13,SO118617,Kalpana Traders,North,Online,Vertex,VER-588,5,1146.84,790.0,5734.2,3950.0
2026-04-13,SO118618,Meridian Group,North,Direct,Halcyon,HAL-115,4,3864.55,2600.0,15458.2,10400.0
2026-04-13,SO118619,Kalpana Traders,North,Direct,Halcyon,HAL-149,3,3915.16,2600.0,11745.48,7800.0
2026-04-13,SO118620,Meridian Group,North,Partner,Halcyon,HAL-678,5,3873.18,2600.0,19365.9,13000.0
2026-04-13,SO118621,Kalpana Traders,North,Partner,Halcyon,HAL-268,1,3899.38,2600.0,3899.38,2600.0
2026-04-13,SO118622,Meridian Group,North,Online,Halcyon,HAL-507,1,3909.23,2600.0,3909.23,2600.0
2026-04-13,SO118623,Kalpana Traders,North,Online,Halcyon,HAL-678,2,3873.23,2600.0,7746.46,5200.0
2026-04-13,SO118624,Deccan Supply,South,Direct,Aurora,AUR-136,12,2444.53,1500.0,29334.36,18000.0
2026-04-13,SO118625,Bluewater Co,South,Direct,Aurora,AUR-558,7,2409.85,1500.0,16868.95,10500.0
2026-04-13,SO118626,Deccan Supply,South,Partner,Aurora,AUR-824,7,2359.42,1500.0,16515.94,10500.0
2026-04-13,SO118627,Bluewater Co,South,Partner,Aurora,AUR-443,8,2385.75,1500.0,19086.0,12000.0
2026-04-13,SO118628,Deccan Supply,South,Online,Aurora,AUR-159,4,2371.77,1500.0,9487.08,6000.0
2026-04-13,SO118629,Bluewater Co,South,Online,Aurora,AUR-214,4,2421.95,1500.0,9687.8,6000.0
2026-04-13,SO118630,Deccan Supply,South,Direct,Vertex,VER-778,14,1132.1,790.0,15849.4,11060.0
2026-04-13,SO118631,Bluewater Co,South,Direct,Vertex,VER-402,10,1161.06,790.0,11610.6,7900.0
2026-04-13,SO118632,Deccan Supply,South,Partner,Vertex,VER-687,7,1155.06,790.0,8085.42,5530.0
2026-04-13,SO118633,Bluewater Co,South,Partner,Vertex,VER-565,9,1152.08,790.0,10368.72,7110.0
2026-04-13,SO118634,Deccan Supply,South,Online,Vertex,VER-646,5,1141.77,790.0,5708.85,3950.0
2026-04-13,SO118635,Bluewater Co,South,Online,Vertex,VER-275,3,1157.99,790.0,3473.97,2370.0
2026-04-13,SO118636,Deccan Supply,South,Direct,Halcyon,HAL-632,3,3879.03,2600.0,11637.09,7800.0
2026-04-13,SO118637,Bluewater Co,South,Direct,Halcyon,HAL-612,6,3906.73,2600.0,23440.38,15600.0
2026-04-13,SO118638,Deccan Supply,South,Partner,Halcyon,HAL-794,5,3914.74,2600.0,19573.7,13000.0
2026-04-13,SO118639,Bluewater Co,South,Partner,Halcyon,HAL-566,1,3899.43,2600.0,3899.43,2600.0
2026-04-13,SO118640,Deccan Supply,South,Online,Halcyon,HAL-863,1,3888.55,2600.0,3888.55,2600.0
2026-04-13,SO118641,Bluewater Co,South,Online,Halcyon,HAL-781,1,3967.75,2600.0,3967.75,2600.0
2026-04-13,SO118642,Ganges Distributors,East,Direct,Aurora,AUR-405,9,2386.09,1500.0,21474.81,13500.0
2026-04-13,SO118643,Ironwood Ltd,East,Direct,Aurora,AUR-512,9,2397.26,1500.0,21575.34,13500.0
2026-04-13,SO118644,Ganges Distributors,East,Partner,Aurora,AUR-923,7,2431.97,1500.0,17023.79,10500.0
2026-04-13,SO118645,Ironwood Ltd,East,Partner,Aurora,AUR-865,5,2395.18,1500.0,11975.9,7500.0
2026-04-13,SO118646,Ganges Distributors,East,Online,Aurora,AUR-752,4,2417.43,1500.0,9669.72,6000.0
2026-04-13,SO118647,Ironwood Ltd,East,Online,Aurora,AUR-487,1,2401.21,1500.0,2401.21,1500.0
2026-04-13,SO118648,Ganges Distributors,East,Direct,Vertex,VER-963,9,1138.22,790.0,10243.98,7110.0
2026-04-13,SO118649,Ironwood Ltd,East,Direct,Vertex,VER-668,9,1163.41,790.0,10470.69,7110.0
2026-04-13,SO118650,Ganges Distributors,East,Partner,Vertex,VER-532,15,1166.08,790.0,17491.2,11850.0
2026-04-13,SO118651,Ironwood Ltd,East,Partner,Vertex,VER-713,5,1159.03,790.0,5795.15,3950.0
2026-04-13,SO118652,Ganges Distributors,East,Online,Vertex,VER-945,6,1158.76,790.0,6952.56,4740.0
2026-04-13,SO118653,Ironwood Ltd,East,Online,Vertex,VER-448,2,1149.72,790.0,2299.44,1580.0
2026-04-13,SO118654,Ironwood Ltd,East,Direct,Halcyon,HAL-601,2,3930.97,2600.0,7861.94,5200.0
2026-04-13,SO118655,Ganges Distributors,East,Partner,Halcyon,HAL-733,4,3831.31,2600.0,15325.24,10400.0
2026-04-13,SO118656,Ironwood Ltd,East,Partner,Halcyon,HAL-496,2,3870.1,2600.0,7740.2,5200.0
2026-04-13,SO118657,Ganges Distributors,East,Online,Halcyon,HAL-345,1,3978.18,2600.0,3978.18,2600.0
2026-04-13,SO118658,Acme Corp,West,Direct,Aurora,AUR-768,1,2377.11,1500.0,2377.11,1500.0
2026-04-13,SO118659,Sterling Industries,West,Direct,Aurora,AUR-258,9,2408.96,1500.0,21680.64,13500.0
2026-04-13,SO118660,Vayu Logistics,West,Direct,Aurora,AUR-358,8,2424.45,1500.0,19395.6,12000.0
2026-04-13,SO118661,Orbit Retail,West,Direct,Aurora,AUR-488,11,2453.09,1500.0,26983.99,16500.0
2026-04-13,SO118662,Acme Corp,West,Partner,Aurora,AUR-718,2,2406.6,1500.0,4813.2,3000.0
2026-04-13,SO118663,Sterling Industries,West,Partner,Aurora,AUR-385,5,2380.89,1500.0,11904.45,7500.0
2026-04-13,SO118664,Vayu Logistics,West,Partner,Aurora,AUR-237,4,2429.53,1500.0,9718.12,6000.0
2026-04-13,SO118665,Orbit Retail,West,Partner,Aurora,AUR-136,5,2429.0,1500.0,12145.0,7500.0
2026-04-13,SO118666,Acme Corp,West,Online,Aurora,AUR-363,2,2424.39,1500.0,4848.78,3000.0
2026-04-13,SO118667,Vayu Logistics,West,Online,Aurora,AUR-932,5,2357.89,1500.0,11789.45,7500.0
2026-04-13,SO118668,Orbit Retail,West,Online,Aurora,AUR-544,3,2367.52,1500.0,7102.56,4500.0
2026-04-13,SO118669,Acme Corp,West,Direct,Vertex,VER-984,7,1168.73,790.0,8181.11,5530.0
2026-04-13,SO118670,Sterling Industries,West,Direct,Vertex,VER-723,15,1159.72,790.0,17395.8,11850.0
2026-04-13,SO118671,Vayu Logistics,West,Direct,Vertex,VER-560,12,1118.26,790.0,13419.12,9480.0
2026-04-13,SO118672,Orbit Retail,West,Direct,Vertex,VER-238,9,1145.77,790.0,10311.93,7110.0
2026-04-13,SO118673,Acme Corp,West,Partner,Vertex,VER-131,5,1167.09,790.0,5835.45,3950.0
2026-04-13,SO118674,Sterling Industries,West,Partner,Vertex,VER-619,6,1129.24,790.0,6775.44,4740.0
2026-04-13,SO118675,Vayu Logistics,West,Partner,Vertex,VER-275,9,1174.52,790.0,10570.68,7110.0
2026-04-13,SO118676,Orbit Retail,West,Partner,Vertex,VER-395,7,1151.28,790.0,8058.96,5530.0
2026-04-13,SO118677,Acme Corp,West,Online,Vertex,VER-720,4,1148.76,790.0,4595.04,3160.0
2026-04-13,SO118678,Sterling Industries,West,Online,Vertex,VER-524,6,1114.93,790.0,6689.58,4740.0
2026-04-13,SO118679,Vayu Logistics,West,Online,Vertex,VER-726,9,1174.09,790.0,10566.81,7110.0
2026-04-13,SO118680,Orbit Retail,West,Online,Vertex,VER-577,4,1155.43,790.0,4621.72,3160.0
2026-04-13,SO118681,Acme Corp,West,Direct,Halcyon,HAL-671,5,3876.14,2600.0,19380.7,13000.0
2026-04-13,SO118682,Sterling Industries,West,Direct,Halcyon,HAL-807,2,3944.19,2600.0,7888.38,5200.0
2026-04-13,SO118683,Vayu Logistics,West,Direct,Halcyon,HAL-994,4,3846.88,2600.0,15387.52,10400.0
2026-04-13,SO118684,Orbit Retail,West,Direct,Halcyon,HAL-439,2,3893.7,2600.0,7787.4,5200.0
2026-04-13,SO118685,Acme Corp,West,Partner,Halcyon,HAL-485,1,3936.96,2600.0,3936.96,2600.0
2026-04-13,SO118686,Sterling Industries,West,Partner,Halcyon,HAL-741,1,3956.29,2600.0,3956.29,2600.0
2026-04-13,SO118687,Vayu Logistics,West,Partner,Halcyon,HAL-165,2,3920.09,2600.0,7840.18,5200.0
2026-04-13,SO118688,Sterling Industries,West,Online,Halcyon,HAL-617,1,3840.91,2600.0,3840.91,2600.0
2026-04-13,SO118689,Vayu Logistics,West,Online,Halcyon,HAL-179,2,3832.01,2600.0,7664.02,5200.0
2026-04-13,SO118690,Orbit Retail,West,Online,Halcyon,HAL-304,1,3943.32,2600.0,3943.32,2600.0
2026-04-14,SO118691,Meridian Group,North,Direct,Aurora,AUR-409,12,2398.87,1500.0,28786.44,18000.0
2026-04-14,SO118692,Kalpana Traders,North,Direct,Aurora,AUR-801,4,2421.68,1500.0,9686.72,6000.0
2026-04-14,SO118693,Meridian Group,North,Partner,Aurora,AUR-819,11,2399.96,1500.0,26399.56,16500.0
2026-04-14,SO118694,Kalpana Traders,North,Partner,Aurora,AUR-873,7,2386.62,1500.0,16706.34,10500.0
2026-04-14,SO118695,Meridian Group,North,Online,Aurora,AUR-105,7,2396.22,1500.0,16773.54,10500.0
2026-04-14,SO118696,Kalpana Traders,North,Online,Aurora,AUR-924,3,2380.69,1500.0,7142.07,4500.0
2026-04-14,SO118697,Meridian Group,North,Direct,Vertex,VER-962,22,1150.73,790.0,25316.06,17380.0
2026-04-14,SO118698,Kalpana Traders,North,Direct,Vertex,VER-470,16,1155.16,790.0,18482.56,12640.0
2026-04-14,SO118699,Meridian Group,North,Partner,Vertex,VER-514,13,1139.94,790.0,14819.22,10270.0
2026-04-14,SO118700,Kalpana Traders,North,Partner,Vertex,VER-160,10,1159.81,790.0,11598.1,7900.0
2026-04-14,SO118701,Meridian Group,North,Online,Vertex,VER-204,12,1147.32,790.0,13767.84,9480.0
2026-04-14,SO118702,Kalpana Traders,North,Online,Vertex,VER-519,6,1141.52,790.0,6849.12,4740.0
2026-04-14,SO118703,Meridian Group,North,Direct,Halcyon,HAL-239,6,3858.39,2600.0,23150.34,15600.0
2026-04-14,SO118704,Kalpana Traders,North,Direct,Halcyon,HAL-167,2,3932.65,2600.0,7865.3,5200.0
2026-04-14,SO118705,Meridian Group,North,Partner,Halcyon,HAL-900,5,3980.66,2600.0,19903.3,13000.0
2026-04-14,SO118706,Kalpana Traders,North,Partner,Halcyon,HAL-772,4,3903.13,2600.0,15612.52,10400.0
2026-04-14,SO118707,Meridian Group,North,Online,Halcyon,HAL-935,6,3850.86,2600.0,23105.16,15600.0
2026-04-14,SO118708,Kalpana Traders,North,Online,Halcyon,HAL-173,2,3928.57,2600.0,7857.14,5200.0
2026-04-14,SO118709,Deccan Supply,South,Direct,Aurora,AUR-934,8,2390.74,1500.0,19125.92,12000.0
2026-04-14,SO118710,Bluewater Co,South,Direct,Aurora,AUR-395,13,2450.42,1500.0,31855.46,19500.0
2026-04-14,SO118711,Deccan Supply,South,Partner,Aurora,AUR-183,8,2403.0,1500.0,19224.0,12000.0
2026-04-14,SO118712,Bluewater Co,South,Partner,Aurora,AUR-143,9,2396.57,1500.0,21569.13,13500.0
2026-04-14,SO118713,Deccan Supply,South,Online,Aurora,AUR-560,6,2383.18,1500.0,14299.08,9000.0
2026-04-14,SO118714,Bluewater Co,South,Online,Aurora,AUR-829,6,2360.77,1500.0,14164.62,9000.0
2026-04-14,SO118715,Deccan Supply,South,Direct,Vertex,VER-153,10,1163.78,790.0,11637.8,7900.0
2026-04-14,SO118716,Bluewater Co,South,Direct,Vertex,VER-992,18,1147.03,790.0,20646.54,14220.0
2026-04-14,SO118717,Deccan Supply,South,Partner,Vertex,VER-699,12,1149.83,790.0,13797.96,9480.0
2026-04-14,SO118718,Bluewater Co,South,Partner,Vertex,VER-101,11,1170.29,790.0,12873.19,8690.0
2026-04-14,SO118719,Deccan Supply,South,Online,Vertex,VER-655,6,1132.17,790.0,6793.02,4740.0
2026-04-14,SO118720,Bluewater Co,South,Online,Vertex,VER-165,4,1107.52,790.0,4430.08,3160.0
2026-04-14,SO118721,Deccan Supply,South,Direct,Halcyon,HAL-467,13,3874.97,2600.0,50374.61,33800.0
2026-04-14,SO118722,Bluewater Co,South,Direct,Halcyon,HAL-811,4,3896.24,2600.0,15584.96,10400.0
2026-04-14,SO118723,Deccan Supply,South,Partner,Halcyon,HAL-858,3,3900.27,2600.0,11700.81,7800.0
2026-04-14,SO118724,Bluewater Co,South,Partner,Halcyon,HAL-400,4,3905.01,2600.0,15620.04,10400.0
2026-04-14,SO118725,Deccan Supply,South,Online,Halcyon,HAL-232,2,3929.78,2600.0,7859.56,5200.0
2026-04-14,SO118726,Bluewater Co,South,Online,Halcyon,HAL-888,4,3847.6,2600.0,15390.4,10400.0
2026-04-14,SO118727,Ganges Distributors,East,Direct,Aurora,AUR-473,15,2379.86,1500.0,35697.9,22500.0
2026-04-14,SO118728,Ironwood Ltd,East,Direct,Aurora,AUR-129,2,2335.54,1500.0,4671.08,3000.0
2026-04-14,SO118729,Ganges Distributors,East,Partner,Aurora,AUR-598,12,2422.41,1500.0,29068.92,18000.0
2026-04-14,SO118730,Ganges Distributors,East,Online,Aurora,AUR-499,3,2439.82,1500.0,7319.46,4500.0
2026-04-14,SO118731,Ironwood Ltd,East,Online,Aurora,AUR-593,2,2407.64,1500.0,4815.28,3000.0
2026-04-14,SO118732,Ganges Distributors,East,Direct,Vertex,VER-191,15,1155.51,790.0,17332.65,11850.0
2026-04-14,SO118733,Ironwood Ltd,East,Direct,Vertex,VER-379,8,1165.55,790.0,9324.4,6320.0
2026-04-14,SO118734,Ganges Distributors,East,Partner,Vertex,VER-559,7,1156.74,790.0,8097.18,5530.0
2026-04-14,SO118735,Ironwood Ltd,East,Partner,Vertex,VER-259,3,1129.12,790.0,3387.36,2370.0
2026-04-14,SO118736,Ganges Distributors,East,Online,Vertex,VER-884,4,1153.08,790.0,4612.32,3160.0
2026-04-14,SO118737,Ironwood Ltd,East,Online,Vertex,VER-935,2,1131.74,790.0,2263.48,1580.0
2026-04-14,SO118738,Ganges Distributors,East,Direct,Halcyon,HAL-661,6,3939.92,2600.0,23639.52,15600.0
2026-04-14,SO118739,Ironwood Ltd,East,Direct,Halcyon,HAL-322,3,3894.28,2600.0,11682.84,7800.0
2026-04-14,SO118740,Ganges Distributors,East,Partner,Halcyon,HAL-151,1,3957.59,2600.0,3957.59,2600.0
2026-04-14,SO118741,Ironwood Ltd,East,Partner,Halcyon,HAL-184,2,3854.94,2600.0,7709.88,5200.0
2026-04-14,SO118742,Ganges Distributors,East,Online,Halcyon,HAL-142,2,3884.28,2600.0,7768.56,5200.0
2026-04-14,SO118743,Ironwood Ltd,East,Online,Halcyon,HAL-909,1,3861.38,2600.0,3861.38,2600.0
2026-04-14,SO118744,Acme Corp,West,Direct,Aurora,AUR-339,7,2419.63,1500.0,16937.41,10500.0
2026-04-14,SO118745,Sterling Industries,West,Direct,Aurora,AUR-331,6,2412.97,1500.0,14477.82,9000.0
2026-04-14,SO118746,Vayu Logistics,West,Direct,Aurora,AUR-388,8,2442.98,1500.0,19543.84,12000.0
2026-04-14,SO118747,Orbit Retail,West,Direct,Aurora,AUR-346,8,2366.34,1500.0,18930.72,12000.0
2026-04-14,SO118748,Acme Corp,West,Partner,Aurora,AUR-876,1,2430.25,1500.0,2430.25,1500.0
2026-04-14,SO118749,Sterling Industries,West,Partner,Aurora,AUR-776,8,2400.7,1500.0,19205.6,12000.0
2026-04-14,SO118750,Vayu Logistics,West,Partner,Aurora,AUR-693,5,2464.81,1500.0,12324.05,7500.0
2026-04-14,SO118751,Orbit Retail,West,Partner,Aurora,AUR-728,6,2362.24,1500.0,14173.44,9000.0
2026-04-14,SO118752,Acme Corp,West,Online,Aurora,AUR-213,3,2360.48,1500.0,7081.44,4500.0
2026-04-14,SO118753,Sterling Industries,West,Online,Aurora,AUR-671,2,2410.3,1500.0,4820.6,3000.0
2026-04-14,SO118754,Vayu Logistics,West,Online,Aurora,AUR-430,2,2437.45,1500.0,4874.9,3000.0
2026-04-14,SO118755,Orbit Retail,West,Online,Aurora,AUR-937,4,2379.5,1500.0,9518.0,6000.0
2026-04-14,SO118756,Acme Corp,West,Direct,Vertex,VER-282,11,1136.61,790.0,12502.71,8690.0
2026-04-14,SO118757,Sterling Industries,West,Direct,Vertex,VER-262,17,1162.26,790.0,19758.42,13430.0
